receptor,emisor,fecha
555589470,555483350,28/06/2019
555303130,555599317,28/06/2019
555600511,555743902,28/06/2019
555734158,555253878,28/06/2019
555086166,555888091,28/06/2019
555444667,555805884,28/06/2019
555688278,555480949,28/06/2019
555453101,555956563,28/06/2019
555514913,555949627,28/06/2019
555758501,555876371,28/06/2019
555301502,555903090,28/06/2019
555626162,555281500,28/06/2019
555052288,555710395,28/06/2019
555693407,555852170,28/06/2019
555164204,555965965,28/06/2019
555756810,555215749,28/06/2019
555735890,555077220,28/06/2019
555854238,555704830,28/06/2019
555411756,555006224,28/06/2019
555678914,555067324,28/06/2019
555389206,555568475,28/06/2019
555294088,555597430,28/06/2019
555291735,555417540,28/06/2019
555052064,555524575,28/06/2019
555942801,555928916,28/06/2019
555864700,555822860,28/06/2019
555263069,555933390,28/06/2019
555912825,555772751,28/06/2019
555731307,555958104,28/06/2019
555277705,555802527,28/06/2019
555755309,555433859,28/06/2019
555799339,555392488,28/06/2019
555748448,555518743,28/06/2019
555574999,555666329,28/06/2019
555576525,555196222,28/06/2019
555113617,555711691,28/06/2019
555670720,555377443,28/06/2019
555508238,555282673,28/06/2019
555174973,555950215,28/06/2019
555458794,555384780,28/06/2019
555545474,555396926,28/06/2019
555916348,555112548,28/06/2019
555666944,555613909,28/06/2019
555198432,555216565,28/06/2019
555325921,555275370,28/06/2019
555861099,555122380,28/06/2019
555538377,555346665,28/06/2019
555780326,555930578,28/06/2019
555817688,555478166,28/06/2019
555757132,555435301,28/06/2019
555946449,555213440,28/06/2019
555858250,555258154,28/06/2019
555184550,555158891,28/06/2019
555135562,555518521,28/06/2019
555299801,555246102,28/06/2019
555954003,555229060,28/06/2019
555356124,555291189,28/06/2019
555232314,555658110,28/06/2019
555620095,555100009,28/06/2019
555692298,555218842,28/06/2019
555182849,555714148,28/06/2019
555062460,555413945,28/06/2019
555434199,555978259,28/06/2019
555836708,555079366,28/06/2019
555014404,555647474,28/06/2019
555720014,555242800,28/06/2019
555329881,555080059,28/06/2019
555096574,555750271,28/06/2019
555805884,555442859,28/06/2019
555914975,555485659,28/06/2019
555408270,555651181,28/06/2019
555172169,555464719,28/06/2019
555933068,555555165,28/06/2019
555309443,555634442,28/06/2019
555747304,555744796,28/06/2019
555992968,555648383,28/06/2019
555355894,555458587,28/06/2019
555269549,555394074,28/06/2019
555255794,555930117,28/06/2019
555240619,555554160,28/06/2019
555253878,555931541,28/06/2019
555442070,555188326,28/06/2019
555493635,555898247,28/06/2019
555608080,555127446,28/06/2019
555087525,555071261,28/06/2019
555813058,555516030,28/06/2019
555253892,555833948,28/06/2019
555082611,555475895,28/06/2019
555098226,555344687,28/06/2019
555589527,555920688,28/06/2019
555213440,555017061,28/06/2019
555307343,555292886,28/06/2019
555012781,555315003,28/06/2019
555384587,555138618,28/06/2019
555379065,555802646,28/06/2019
555793402,555060712,28/06/2019
555678552,555291057,28/06/2019
555134362,555731234,28/06/2019
555295422,555672091,28/06/2019
555769434,555857136,28/06/2019
555817585,555299814,28/06/2019
555293901,555852394,28/06/2019
555877207,555869857,28/06/2019
555574999,555089795,28/06/2019
555959498,555162399,28/06/2019
555520413,555193749,28/06/2019
555367591,555203259,28/06/2019
555363939,555950779,28/06/2019
555201823,555772329,28/06/2019
555667110,555220224,28/06/2019
555138041,555742988,28/06/2019
555509105,555650659,28/06/2019
555198725,555214079,28/06/2019
555374428,555886698,28/06/2019
555701641,555296636,28/06/2019
555676254,555092145,28/06/2019
555164467,555853335,28/06/2019
555968349,555050648,28/06/2019
555575409,555358767,28/06/2019
555311639,555547235,28/06/2019
555985945,555740983,28/06/2019
555987285,555161266,28/06/2019
555644974,555450911,28/06/2019
555916982,555500834,28/06/2019
555763418,555687436,28/06/2019
555278945,555054367,28/06/2019
555122192,555293377,28/06/2019
555399523,555516994,28/06/2019
555438582,555306751,28/06/2019
555025785,555491250,28/06/2019
555725842,555479449,28/06/2019
555509114,555313622,28/06/2019
555636566,555708442,28/06/2019
555658241,555311916,28/06/2019
555491271,555606952,28/06/2019
555434487,555314347,28/06/2019
555677081,555897730,28/06/2019
555491564,555677468,28/06/2019
555232647,555999481,28/06/2019
555625973,555902322,28/06/2019
555670219,555952153,28/06/2019
555260374,555310049,28/06/2019
555456712,555286046,28/06/2019
555882944,555791944,28/06/2019
555365511,555085986,28/06/2019
555329031,555190928,28/06/2019
555116151,555517035,28/06/2019
555045779,555294991,28/06/2019
555033563,555574298,28/06/2019
555851573,555694522,28/06/2019
555090411,555538332,28/06/2019
555333528,555381487,28/06/2019
555989183,555796195,28/06/2019
555304857,555051020,28/06/2019
555938657,555326840,28/06/2019
555658102,555297615,28/06/2019
555735630,555704703,28/06/2019
555620050,555858027,28/06/2019
555181494,555787079,28/06/2019
555687396,555666701,28/06/2019
555185957,555671805,28/06/2019
555380136,555892771,28/06/2019
555096651,555714344,28/06/2019
555517912,555984712,28/06/2019
555455697,555823993,28/06/2019
555392228,555310049,28/06/2019
555980001,555763418,28/06/2019
555815264,555011928,28/06/2019
555725709,555432563,28/06/2019
555876420,555298355,28/06/2019
555168819,555279666,28/06/2019
555076389,555846923,28/06/2019
555890300,555401858,28/06/2019
555551814,555933330,28/06/2019
555192280,555585309,28/06/2019
555144729,555195640,28/06/2019
555089038,555523671,28/06/2019
555507707,555849470,28/06/2019
555192386,555435497,28/06/2019
555116342,555094669,28/06/2019
555396926,555791854,28/06/2019
555106748,555289530,28/06/2019
555428930,555668846,28/06/2019
555883130,555920690,28/06/2019
555277178,555862412,28/06/2019
555870854,555227137,28/06/2019
555282177,555466180,28/06/2019
555665847,555112742,28/06/2019
555396806,555776327,28/06/2019
555534331,555503599,28/06/2019
555685340,555444793,28/06/2019
555474322,555887637,28/06/2019
555397838,555720649,28/06/2019
555507997,555739053,28/06/2019
555395601,555496888,28/06/2019
555591115,555155927,28/06/2019
555898930,555848369,28/06/2019
555001110,555798974,28/06/2019
555178183,555672394,28/06/2019
555338533,555473683,28/06/2019
555283512,555752791,28/06/2019
555628600,555015090,28/06/2019
555102946,555282889,28/06/2019
555357528,555701938,28/06/2019
555016271,555771215,28/06/2019
555764985,555519580,28/06/2019
555985240,555087833,28/06/2019
555496050,555695882,28/06/2019
555591115,555364962,28/06/2019
555903141,555711785,28/06/2019
555649025,555514492,28/06/2019
555735095,555050867,28/06/2019
555263612,555213746,28/06/2019
555946455,555083979,28/06/2019
555575405,555744819,28/06/2019
555160522,555659176,28/06/2019
555547743,555602718,28/06/2019
555585551,555437436,28/06/2019
555322269,555497702,28/06/2019
555956666,555511546,28/06/2019
555703500,555947362,28/06/2019
555187580,555982425,28/06/2019
555114082,555676390,28/06/2019
555108450,555088057,28/06/2019
555095681,555696933,28/06/2019
555232478,555093806,28/06/2019
555318102,555623180,28/06/2019
555515693,555940996,28/06/2019
555085146,555583433,28/06/2019
555740008,555607279,28/06/2019
555874352,555415850,28/06/2019
555086256,555694843,28/06/2019
555846306,555052712,28/06/2019
555905182,555648238,28/06/2019
555555658,555942433,28/06/2019
555615950,555127482,28/06/2019
555773659,555686519,28/06/2019
555754964,555639419,28/06/2019
555634147,555305655,28/06/2019
555811311,555671396,28/06/2019
555970425,555269584,28/06/2019
555755256,555536879,28/06/2019
555787993,555723665,28/06/2019
555127310,555819760,28/06/2019
555243873,555820717,28/06/2019
555390963,555661237,28/06/2019
555812760,555550254,28/06/2019
555571369,555161441,28/06/2019
555717040,555594637,28/06/2019
555298515,555605143,28/06/2019
555471498,555335346,28/06/2019
555692133,555452266,28/06/2019
555232314,555864700,28/06/2019
555703587,555395968,28/06/2019
555023872,555518590,28/06/2019
555959010,555308836,28/06/2019
555275829,555017808,28/06/2019
555228981,555016591,28/06/2019
555509173,555029325,28/06/2019
555254522,555290939,28/06/2019
555263526,555382733,28/06/2019
555725276,555727785,28/06/2019
555926614,555164493,28/06/2019
555726416,555974967,28/06/2019
555413995,555933390,28/06/2019
555189825,555704607,28/06/2019
555387653,555119588,28/06/2019
555970598,555033595,28/06/2019
555923223,555610268,28/06/2019
555873838,555037562,28/06/2019
555841873,555350946,28/06/2019
555924436,555078115,28/06/2019
555668044,555767216,28/06/2019
555276122,555147735,28/06/2019
555574081,555806980,28/06/2019
555716607,555713323,28/06/2019
555005292,555653370,28/06/2019
555668960,555549099,28/06/2019
555758163,555256624,28/06/2019
555392579,555849860,28/06/2019
555207357,555610640,28/06/2019
555962965,555836706,28/06/2019
555356633,555843289,28/06/2019
555232633,555306796,28/06/2019
555620316,555474807,28/06/2019
555437718,555978095,28/06/2019
555741208,555734345,28/06/2019
555437436,555144729,28/06/2019
555882028,555526584,28/06/2019
555989530,555459248,28/06/2019
555574999,555733058,28/06/2019
555339052,555751730,28/06/2019
555856138,555005108,28/06/2019
555449453,555118540,28/06/2019
555113948,555282889,28/06/2019
555590895,555692196,28/06/2019
555469384,555194458,28/06/2019
555723871,555628752,28/06/2019
555207978,555017835,28/06/2019
555379495,555675213,28/06/2019
555480149,555526922,28/06/2019
555486427,555923808,28/06/2019
555220481,555052141,28/06/2019
555253354,555463529,28/06/2019
555344244,555483710,28/06/2019
555082247,555859986,28/06/2019
555460270,555954005,28/06/2019
555914175,555888768,28/06/2019
555090272,555724858,28/06/2019
555119650,555175955,28/06/2019
555802085,555309215,28/06/2019
555039089,555362672,28/06/2019
555479525,555643215,28/06/2019
555505574,555186832,28/06/2019
555298899,555328258,28/06/2019
555876092,555666317,28/06/2019
555807126,555265850,28/06/2019
555444667,555853159,28/06/2019
555641469,555378979,28/06/2019
555978259,555211862,28/06/2019
555070495,555390597,28/06/2019
555622857,555352202,28/06/2019
555921192,555330318,28/06/2019
555555116,555158864,28/06/2019
555983656,555802714,28/06/2019
555473643,555023872,28/06/2019
555215426,555832568,28/06/2019
555251033,555272167,28/06/2019
555073517,555471352,28/06/2019
555217834,555448520,28/06/2019
555054367,555568043,28/06/2019
555414590,555612636,28/06/2019
555347219,555048648,28/06/2019
555206526,555937768,28/06/2019
555044601,555215426,28/06/2019
555518644,555975219,28/06/2019
555642078,555574114,28/06/2019
555815493,555420622,28/06/2019
555638827,555078039,28/06/2019
555168119,555995089,28/06/2019
555749777,555775102,28/06/2019
555871696,555156614,28/06/2019
555749088,555470302,28/06/2019
555050015,555911845,28/06/2019
555166955,555747958,28/06/2019
555535533,555213784,28/06/2019
555388849,555588012,28/06/2019
555033563,555919782,28/06/2019
555158999,555576926,28/06/2019
555031017,555528079,28/06/2019
555152044,555656410,28/06/2019
555561886,555851573,28/06/2019
555230959,555158843,28/06/2019
555072625,555966780,28/06/2019
555109207,555138258,28/06/2019
555775193,555250319,28/06/2019
555299366,555116097,28/06/2019
555889761,555791321,28/06/2019
555502080,555538332,28/06/2019
555877832,555722446,28/06/2019
555852358,555380917,28/06/2019
555120948,555698452,28/06/2019
555998471,555081473,28/06/2019
555312069,555637614,28/06/2019
555473683,555677130,28/06/2019
555769778,555273332,28/06/2019
555701087,555795037,28/06/2019
555182011,555608416,28/06/2019
555699165,555204617,28/06/2019
555424155,555387773,28/06/2019
555842597,555099207,28/06/2019
555083707,555043382,28/06/2019
555351606,555717613,28/06/2019
555015631,555672284,28/06/2019
555825842,555753038,28/06/2019
555784451,555670570,28/06/2019
555896124,555560077,28/06/2019
555198927,555833627,28/06/2019
555393500,555086466,28/06/2019
555566540,555561821,28/06/2019
555985758,555490466,28/06/2019
555881344,555292252,28/06/2019
555757132,555208891,28/06/2019
555442096,555233057,28/06/2019
555272395,555833996,28/06/2019
555955771,555311476,28/06/2019
555281518,555548012,28/06/2019
555579417,555412785,28/06/2019
555652768,555080593,28/06/2019
555086467,555944704,28/06/2019
555535885,555821594,28/06/2019
555165932,555920929,28/06/2019
555452843,555484342,28/06/2019
555121958,555265490,28/06/2019
555115096,555470302,28/06/2019
555466394,555507746,28/06/2019
555681513,555253789,28/06/2019
555175873,555790863,28/06/2019
555775411,555687200,28/06/2019
555228415,555791663,28/06/2019
555343371,555549810,28/06/2019
555662713,555941484,28/06/2019
555436469,555561821,28/06/2019
555738601,555204789,28/06/2019
555878439,555840054,28/06/2019
555430512,555736722,28/06/2019
555343292,555333685,28/06/2019
555883469,555281819,28/06/2019
555628421,555870556,28/06/2019
555098547,555959498,28/06/2019
555371564,555479717,28/06/2019
555577650,555017133,28/06/2019
555024356,555347204,28/06/2019
555516655,555620696,28/06/2019
555042252,555534956,28/06/2019
555533701,555316498,28/06/2019
555330829,555059063,28/06/2019
555731961,555979622,28/06/2019
555964499,555444075,28/06/2019
555076942,555933131,28/06/2019
555181551,555013248,28/06/2019
555417698,555294697,28/06/2019
555377811,555584263,28/06/2019
555357721,555073031,28/06/2019
555775072,555721118,28/06/2019
555890281,555253382,28/06/2019
555244057,555970598,28/06/2019
555565438,555977059,28/06/2019
555196917,555685619,28/06/2019
555298218,555755877,28/06/2019
555025820,555372543,28/06/2019
555598499,555290939,28/06/2019
555640754,555918024,28/06/2019
555457476,555358592,28/06/2019
555322255,555384780,28/06/2019
555507286,555392304,28/06/2019
555714196,555557090,28/06/2019
555868677,555107402,28/06/2019
555129519,555082903,28/06/2019
555156662,555481550,28/06/2019
555042252,555268181,28/06/2019
555509114,555756810,28/06/2019
555942445,555100982,28/06/2019
555804199,555696495,28/06/2019
555215234,555745621,28/06/2019
555412445,555455173,28/06/2019
555778569,555442991,28/06/2019
555766125,555318702,28/06/2019
555210794,555191203,28/06/2019
555224580,555762748,28/06/2019
555155860,555562717,28/06/2019
555686508,555817688,28/06/2019
555388447,555295301,28/06/2019
555007958,555483710,28/06/2019
555425535,555647059,28/06/2019
555459057,555087874,28/06/2019
555325957,555065526,28/06/2019
555657482,555618993,28/06/2019
555293442,555847507,28/06/2019
555272858,555013757,28/06/2019
555431212,555926219,28/06/2019
555425632,555514693,28/06/2019
555576346,555573104,28/06/2019
555361261,555278508,28/06/2019
555286798,555658685,28/06/2019
555593889,555394257,28/06/2019
555279892,555409984,28/06/2019
555791663,555018831,28/06/2019
555446182,555106131,28/06/2019
555723241,555856089,28/06/2019
555248905,555721707,28/06/2019
555372479,555472980,28/06/2019
555620316,555320408,28/06/2019
555311639,555992003,28/06/2019
555102946,555089635,28/06/2019
555592982,555634863,28/06/2019
555712470,555269345,28/06/2019
555238037,555127961,28/06/2019
555559342,555178414,28/06/2019
555775302,555270153,28/06/2019
555277053,555673346,28/06/2019
555981483,555532723,28/06/2019
555491329,555177628,28/06/2019
555388138,555637361,28/06/2019
555255404,555956531,28/06/2019
555458587,555992547,28/06/2019
555750823,555285450,28/06/2019
555683056,555964927,28/06/2019
555336877,555200989,28/06/2019
555560382,555495566,28/06/2019
555409363,555001323,28/06/2019
555384660,555024457,28/06/2019
555050867,555363042,28/06/2019
555204898,555313599,28/06/2019
555963180,555200702,28/06/2019
555072625,555602272,28/06/2019
555880680,555774793,28/06/2019
555755309,555603763,28/06/2019
555048863,555354137,28/06/2019
555144116,555359021,28/06/2019
555981385,555431643,28/06/2019
555634436,555644199,28/06/2019
555247756,555290113,28/06/2019
555444605,555985008,28/06/2019
555510637,555851782,28/06/2019
555933898,555912825,28/06/2019
555072480,555323578,28/06/2019
555037840,555178170,28/06/2019
555280940,555151941,28/06/2019
555142488,555593736,28/06/2019
555842669,555925643,28/06/2019
555583996,555687844,28/06/2019
555156670,555507336,28/06/2019
555015631,555026771,28/06/2019
555323097,555442859,28/06/2019
555772432,555685857,28/06/2019
555688042,555126206,28/06/2019
555215426,555104543,28/06/2019
555475415,555425228,28/06/2019
555907625,555185932,28/06/2019
555570482,555771403,28/06/2019
555439997,555343104,28/06/2019
555623079,555072650,28/06/2019
555015619,555791446,28/06/2019
555352622,555061228,28/06/2019
555583239,555514593,28/06/2019
555900969,555540485,28/06/2019
555688278,555067060,28/06/2019
555438613,555799095,28/06/2019
555966106,555060840,28/06/2019
555872245,555055550,28/06/2019
555159258,555114212,28/06/2019
555661553,555078246,28/06/2019
555578926,555411592,28/06/2019
555042396,555832568,28/06/2019
555947151,555996542,28/06/2019
555195853,555524358,28/06/2019
555783747,555355894,28/06/2019
555012326,555181627,28/06/2019
555473542,555174280,28/06/2019
555777277,555690796,28/06/2019
555800701,555380886,28/06/2019
555942939,555618157,28/06/2019
555212666,555707046,28/06/2019
555500124,555742361,28/06/2019
555523416,555705965,28/06/2019
555998366,555232403,28/06/2019
555846306,555322269,28/06/2019
555514636,555991078,28/06/2019
555747239,555120225,28/06/2019
555720576,555002886,28/06/2019
555425978,555300354,28/06/2019
555519416,555337325,28/06/2019
555837822,555573104,28/06/2019
555473148,555866434,28/06/2019
555924900,555173742,28/06/2019
555154321,555579784,28/06/2019
555100455,555163210,28/06/2019
555516077,555490038,28/06/2019
555497230,555812436,28/06/2019
555498264,555375352,28/06/2019
555602022,555983080,28/06/2019
555271936,555440337,28/06/2019
555514593,555896066,28/06/2019
555475912,555823239,28/06/2019
555851573,555072480,28/06/2019
555377117,555976782,28/06/2019
555692196,555696399,28/06/2019
555095713,555008578,28/06/2019
555752160,555803043,28/06/2019
555547253,555373635,28/06/2019
555502846,555878203,28/06/2019
555507567,555807417,28/06/2019
555426887,555799736,28/06/2019
555031109,555158777,28/06/2019
555312618,555114732,28/06/2019
555704261,555772729,28/06/2019
555702472,555334248,28/06/2019
555570657,555328958,28/06/2019
555318891,555116924,28/06/2019
555997461,555995959,28/06/2019
555558844,555702568,28/06/2019
555082242,555277183,28/06/2019
555541273,555392570,28/06/2019
555377629,555593826,28/06/2019
555484811,555276125,28/06/2019
555382532,555177628,28/06/2019
555236950,555308836,28/06/2019
555900016,555593721,29/06/2019
555166242,555080135,29/06/2019
555036025,555389969,29/06/2019
555509576,555457988,29/06/2019
555925978,555166970,29/06/2019
555757079,555516096,29/06/2019
555803960,555243385,29/06/2019
555617991,555606884,29/06/2019
555048486,555812837,29/06/2019
555877639,555024792,29/06/2019
555847480,555566675,29/06/2019
555187016,555255243,29/06/2019
555145211,555422782,29/06/2019
555077389,555654448,29/06/2019
555637181,555110448,29/06/2019
555523416,555740219,29/06/2019
555182413,555255243,29/06/2019
555760376,555229032,29/06/2019
555696346,555508299,29/06/2019
555314202,555398486,29/06/2019
555519580,555375946,29/06/2019
555435648,555870873,29/06/2019
555958538,555501834,29/06/2019
555816146,555100455,29/06/2019
555992003,555799265,29/06/2019
555401608,555819241,29/06/2019
555807826,555581831,29/06/2019
555288223,555020216,29/06/2019
555503599,555997310,29/06/2019
555059369,555096691,29/06/2019
555429882,555550533,29/06/2019
555485822,555656192,29/06/2019
555782704,555265352,29/06/2019
555542035,555410240,29/06/2019
555371516,555106748,29/06/2019
555998566,555692379,29/06/2019
555935753,555215743,29/06/2019
555981202,555402789,29/06/2019
555301502,555561741,29/06/2019
555303703,555746478,29/06/2019
555764476,555876092,29/06/2019
555959965,555780741,29/06/2019
555349504,555362672,29/06/2019
555671137,555161266,29/06/2019
555465944,555959275,29/06/2019
555599705,555708639,29/06/2019
555184969,555076630,29/06/2019
555012326,555846306,29/06/2019
555792815,555157276,29/06/2019
555476906,555868884,29/06/2019
555253904,555574301,29/06/2019
555726416,555097455,29/06/2019
555499331,555469384,29/06/2019
555295863,555659659,29/06/2019
555608122,555496698,29/06/2019
555343671,555697732,29/06/2019
555189855,555316834,29/06/2019
555838754,555558776,29/06/2019
555655179,555783747,29/06/2019
555127482,555533030,29/06/2019
555604125,555730699,29/06/2019
555498264,555800034,29/06/2019
555560179,555794766,29/06/2019
555413605,555269345,29/06/2019
555746336,555799967,29/06/2019
555896553,555020178,29/06/2019
555622441,555839136,29/06/2019
555976695,555372154,29/06/2019
555903141,555861755,29/06/2019
555952761,555737584,29/06/2019
555474419,555180516,29/06/2019
555732582,555936757,29/06/2019
555283636,555840151,29/06/2019
555039252,555188143,29/06/2019
555580203,555402731,29/06/2019
555802646,555342361,29/06/2019
555600018,555577055,29/06/2019
555176272,555352653,29/06/2019
555119282,555032937,29/06/2019
555304808,555972235,29/06/2019
555944975,555156614,29/06/2019
555710542,555129300,29/06/2019
555190928,555356284,29/06/2019
555623627,555327860,29/06/2019
555239925,555600018,29/06/2019
555198654,555553920,29/06/2019
555483018,555856089,29/06/2019
555911943,555418062,29/06/2019
555529422,555636125,29/06/2019
555076540,555594304,29/06/2019
555377423,555794004,29/06/2019
555517186,555215426,29/06/2019
555176136,555538377,29/06/2019
555579898,555987188,29/06/2019
555506701,555874696,29/06/2019
555104948,555387032,29/06/2019
555339588,555299214,29/06/2019
555470063,555708148,29/06/2019
555351884,555859464,29/06/2019
555638563,555772200,29/06/2019
555563125,555967747,29/06/2019
555353607,555023383,29/06/2019
555091227,555565945,29/06/2019
555831031,555506334,29/06/2019
555524689,555510485,29/06/2019
555002635,555134362,29/06/2019
555076540,555340468,29/06/2019
555384285,555223453,29/06/2019
555967738,555337597,29/06/2019
555511766,555170231,29/06/2019
555740983,555224580,29/06/2019
555224177,555776584,29/06/2019
555196670,555340049,29/06/2019
555704946,555209076,29/06/2019
555723961,555930720,29/06/2019
555000671,555062280,29/06/2019
555210738,555189398,29/06/2019
555768510,555657460,29/06/2019
555760168,555222733,29/06/2019
555666701,555315153,29/06/2019
555150427,555770823,29/06/2019
555901439,555973097,29/06/2019
555291222,555918003,29/06/2019
555891484,555596685,29/06/2019
555794004,555078039,29/06/2019
555301889,555777393,29/06/2019
555728721,555761343,29/06/2019
555032167,555660959,29/06/2019
555230586,555526165,29/06/2019
555290090,555270575,29/06/2019
555051970,555185376,29/06/2019
555465700,555733644,29/06/2019
555508637,555881344,29/06/2019
555499404,555240191,29/06/2019
555900606,555773989,29/06/2019
555106133,555223736,29/06/2019
555627738,555513895,29/06/2019
555207198,555085873,29/06/2019
555592399,555275343,29/06/2019
555769872,555559792,29/06/2019
555220475,555473765,29/06/2019
555002105,555448759,29/06/2019
555991436,555292780,29/06/2019
555907625,555307411,29/06/2019
555779997,555022805,29/06/2019
555243522,555655979,29/06/2019
555391988,555174669,29/06/2019
555536588,555609364,29/06/2019
555706544,555414404,29/06/2019
555435862,555338939,29/06/2019
555210177,555385640,29/06/2019
555723737,555464575,29/06/2019
555812837,555016108,29/06/2019
555391887,555667433,29/06/2019
555416397,555842867,29/06/2019
555404994,555083555,29/06/2019
555049696,555822022,29/06/2019
555933059,555228646,29/06/2019
555634318,555890943,29/06/2019
555783260,555091014,29/06/2019
555652866,555180110,29/06/2019
555791298,555813058,29/06/2019
555129030,555979622,29/06/2019
555636409,555812089,29/06/2019
555513043,555052064,29/06/2019
555808994,555166678,29/06/2019
555359164,555791977,29/06/2019
555968349,555737168,29/06/2019
555997266,555941079,29/06/2019
555862582,555818059,29/06/2019
555678668,555871581,29/06/2019
555842223,555383496,29/06/2019
555178414,555415462,29/06/2019
555985623,555212189,29/06/2019
555686426,555960583,29/06/2019
555081134,555769567,29/06/2019
555828306,555391919,29/06/2019
555425427,555419291,29/06/2019
555486145,555240619,29/06/2019
555830180,555709533,29/06/2019
555975794,555935198,29/06/2019
555433859,555964714,29/06/2019
555665409,555492142,29/06/2019
555411770,555506702,29/06/2019
555476558,555350172,29/06/2019
555214447,555901503,29/06/2019
555432971,555718945,29/06/2019
555761450,555234009,29/06/2019
555204550,555640041,29/06/2019
555233952,555758412,29/06/2019
555957632,555977321,29/06/2019
555894135,555142488,29/06/2019
555259770,555930500,29/06/2019
555053797,555287882,29/06/2019
555886932,555706143,29/06/2019
555465204,555178414,29/06/2019
555544256,555700433,29/06/2019
555783528,555366145,29/06/2019
555025640,555143924,29/06/2019
555547213,555952908,29/06/2019
555496888,555577650,29/06/2019
555272057,555096317,29/06/2019
555265721,555286804,29/06/2019
555330405,555556569,29/06/2019
555966474,555086753,29/06/2019
555538691,555495566,29/06/2019
555106748,555342361,29/06/2019
555198434,555171616,29/06/2019
555455015,555350126,29/06/2019
555806173,555355220,29/06/2019
555996191,555538886,29/06/2019
555984231,555992106,29/06/2019
555431560,555157207,29/06/2019
555709450,555560061,29/06/2019
555005459,555835863,29/06/2019
555411592,555669602,29/06/2019
555620948,555262108,29/06/2019
555119022,555289024,29/06/2019
555784328,555267748,29/06/2019
555139434,555505205,29/06/2019
555390952,555253456,29/06/2019
555575150,555680140,29/06/2019
555574068,555658911,29/06/2019
555066828,555153878,29/06/2019
555505574,555374616,29/06/2019
555052855,555808075,29/06/2019
555247756,555672146,29/06/2019
555534699,555885426,29/06/2019
555447401,555183091,29/06/2019
555717099,555006787,29/06/2019
555266779,555171890,29/06/2019
555071265,555353388,29/06/2019
555899412,555584574,29/06/2019
555485967,555915143,29/06/2019
555061494,555778237,29/06/2019
555857933,555941063,29/06/2019
555601116,555487768,29/06/2019
555084157,555543161,29/06/2019
555655694,555719779,29/06/2019
555772794,555910756,29/06/2019
555310992,555182224,29/06/2019
555790034,555241984,29/06/2019
555163878,555884736,29/06/2019
555903090,555905395,29/06/2019
555929008,555273961,29/06/2019
555480918,555610867,29/06/2019
555431560,555945886,29/06/2019
555582526,555986508,29/06/2019
555818076,555838835,29/06/2019
555115096,555591576,29/06/2019
555317902,555180110,29/06/2019
555671591,555439798,29/06/2019
555403163,555046254,29/06/2019
555950215,555760735,29/06/2019
555172681,555377702,29/06/2019
555216841,555150589,29/06/2019
555344495,555289392,29/06/2019
555081618,555999584,29/06/2019
555817507,555742471,29/06/2019
555153874,555507900,29/06/2019
555620696,555736679,29/06/2019
555888452,555366104,29/06/2019
555648383,555682579,29/06/2019
555323202,555443705,29/06/2019
555575316,555272886,29/06/2019
555932954,555385224,29/06/2019
555405002,555367694,29/06/2019
555554777,555185467,29/06/2019
555522809,555284133,29/06/2019
555634137,555373944,29/06/2019
555838761,555543507,29/06/2019
555091318,555779997,29/06/2019
555676252,555379922,29/06/2019
555882976,555693468,29/06/2019
555147045,555693789,29/06/2019
555149969,555312699,29/06/2019
555043703,555844466,29/06/2019
555048074,555031017,29/06/2019
555355806,555731801,29/06/2019
555279660,555502476,29/06/2019
555667110,555173146,29/06/2019
555489886,555824089,29/06/2019
555543771,555781038,29/06/2019
555498709,555327809,29/06/2019
555090921,555245104,29/06/2019
555510454,555242809,29/06/2019
555653528,555693443,29/06/2019
555269151,555335132,29/06/2019
555802407,555814003,29/06/2019
555073517,555713610,29/06/2019
555032553,555269642,29/06/2019
555008544,555876371,29/06/2019
555244057,555833124,29/06/2019
555494771,555842139,29/06/2019
555344687,555185467,29/06/2019
555209624,555526579,29/06/2019
555309944,555054058,29/06/2019
555658911,555188143,29/06/2019
555285844,555586244,29/06/2019
555377025,555012421,29/06/2019
555561821,555940444,29/06/2019
555901503,555843789,29/06/2019
555015910,555551244,29/06/2019
555557090,555180154,29/06/2019
555210773,555430512,29/06/2019
555851909,555153376,29/06/2019
555606428,555584619,29/06/2019
555029014,555358592,29/06/2019
555133931,555308725,29/06/2019
555858217,555790517,29/06/2019
555129739,555962965,29/06/2019
555070228,555226214,29/06/2019
555338381,555221492,29/06/2019
555589527,555390963,29/06/2019
555288704,555098974,29/06/2019
555611486,555960888,29/06/2019
555308357,555862719,29/06/2019
555373316,555822860,29/06/2019
555027170,555724520,29/06/2019
555997085,555742047,29/06/2019
555156967,555430419,29/06/2019
555484832,555715234,29/06/2019
555914887,555581478,29/06/2019
555888235,555345907,29/06/2019
555245104,555109207,29/06/2019
555869292,555079366,29/06/2019
555046141,555732127,29/06/2019
555679495,555098961,29/06/2019
555195853,555878709,29/06/2019
555255100,555034484,29/06/2019
555392532,555678901,29/06/2019
555337578,555289166,29/06/2019
555546898,555291229,29/06/2019
555567280,555260253,29/06/2019
555289636,555519489,29/06/2019
555425427,555383353,29/06/2019
555521080,555774421,29/06/2019
555321322,555265352,29/06/2019
555088446,555733990,29/06/2019
555229146,555231888,29/06/2019
555232647,555590042,29/06/2019
555129546,555910458,29/06/2019
555369936,555916982,29/06/2019
555662350,555174965,29/06/2019
